date,pmb,text
1919-04-19,20,"Volksth."
1919-04-19,168,"Berlin"
1911-08-01,50,"Wien"
1900-01-02,790,"Tchl."
1927-04-20,470,"Edlach"
1927-04-20,462,"Venedig"
1926-05-17,168,"Berlin"
1879-09-14,44119,"Mainz"
1879-09-14,45258,"München"
1911-08-29,50,"Wien"
1911-08-29,46,"Kremser"
1911-08-29,150,"Sternwartegasse"
1911-08-29,50,"Wien"
1912-11-28,168,"Berlin"
1912-11-28,14,"Burgtheater"
1909-02-28,63,"Hietzing"
1909-02-28,14,"Burgtheater"
1900-06-23,8,"Prater"
1909-05-21,45258,"München"
1909-05-21,96,"Meissl"
1908-04-16,169,"Pötzleinsdorf"
1908-04-16,176,"Dornbacher Park"
1901-07-14,946,"Vahrn"
1927-03-29,880,"Chicago"
1908-04-02,19,"Ronacher"
1918-05-12,169,"Pötzleinsdorf"
1918-05-12,170,"Neuwaldegg"
1918-05-12,92533,"Sofien Alpe"
1918-05-12,44394,"Weidlingbach"
1918-05-12,69,"Sievring"
1911-06-10,168,"Berlin"
1919-04-25,20,"Volksth."
1886-05-09,58821,"Valentin"
1886-05-09,43520,"Meran"
1926-05-03,44097,"Las Palmas"
1926-05-03,90540,"Donaukanals"
1926-05-03,50,"Wien"
1926-05-03,,"Sardinierin"
1926-05-03,8,"Prater"
1926-05-03,92212,"Donauauen"
1926-05-03,91985,"Uruguaystrom"
1926-05-03,44097,"Las Palmas"
1928-05-20,63,"Hietzing"
1928-05-20,168,"Berlin"
1921-06-22,224,"London"
1921-06-22,90589,"Engl. Garten"
1920-07-15,169,"Pötzleinsdorf"
1920-07-15,92313,"Julienstraße"
1920-07-15,92603,"Wiednertheater"
1917-04-06,383,"Hasenauerstr."
1907-05-16,44413,"Brühl"
1907-05-16,44510,"Radetzky"
1907-05-16,91145,"Liechtenstein"
1907-05-16,92603,"Wiednerth."
1907-05-16,92506,"Sacher"
1930-06-05,92519,"Schönbrunn"
1930-06-05,50,"Wien"
1930-06-05,44510,"Radetzky"
1890-08-22,44394,"Weidling am Bach"
1928-02-29,14,"Burgtheater"
1930-08-28,772,"Marienbad"
1930-06-11,8,"Prater"
1891-09-01,968,"Mödling"
1891-09-01,662,"B."
1931-07-26,189,"Semmering"
1931-07-26,91838,"Steinhaus"
1917-04-12,43991,"Algier"
1917-04-12,839,"Kairo"
1917-04-12,92312,"Judenplatz"
1917-04-12,976,"Czernowitz"
1916-05-25,41463,"Schulgasse"
1899-02-10,20,"Volksth."
1883-10-27,39640,"Kassel"
1930-01-18,168,"Berlin"
1929-04-03,92460,"Praterstr."
1915-12-21,,"galiz."
1915-12-21,14,"Burgtheater"
1915-12-21,,"altital."
1915-12-21,20,"Volksth."
1915-12-21,54921,"Schlachtensee"
1906-03-14,96,"Meissl"
1920-09-04,30,"Salzburg"
1920-09-04,798,"Mozarteums"
1923-10-05,874,"Gmunden"
1880-07-23,103,"Volkg."
1888-05-16,483,"Reichenau"
1888-05-16,50,"Wien"
1930-01-30,20,"Volksth."
1931-09-23,43406,"Amerika"
1929-03-22,168,"Berlin"
1929-03-22,36914,"Thiergarten"
1929-03-22,90508,"Dahlem"
1929-03-22,92232,"Faraday Weg"
1891-07-04,64740,"Guntramsdorf"
1891-07-04,968,"Mödling"
1928-02-15,90771,"Grinzing"
1928-02-15,,"russisch"
1899-05-31,8,"Prater"
1930-08-14,44374,"St. Moritz"
1916-02-04,505,"Athen"
1916-02-04,91034,"Kleinasien"
1916-02-10,90386,"Bosporus"
1916-02-10,966,"Konstantinopel"
1906-04-09,885,"Lugano"
1906-04-09,92603,"Wiednerth."
1906-04-09,96,"Meissl"
1917-03-27,367,"Mexico"
1917-03-27,366,"Montenegro"
1917-03-27,265,"Dalmatien"
1891-07-10,662,"B."
1928-02-01,45661,"Venezuela"
1928-02-01,20,"Volksth."
1899-05-25,44102,"Kaltenleutgeben"
1920-09-10,731,"Garnisongasse"
1920-09-10,731,"Garnisongasse"
1920-09-10,311,"Mariannengasse"
1920-09-10,52548,"Abtenauer"
1920-09-10,213,"Ischl"
1928-05-08,652,"Prag"
1930-01-24,182,"Paris"
1930-01-24,43406,"Amerika"
1930-01-24,168,"Berlin"
1921-08-27,797,"Berchtesgaden"
1921-08-27,,"russischer"
1916-05-19,197,"Weimar"
1918-12-22,90771,"Grinzing"
1918-12-22,69,"Sievring"
1918-12-22,113,"Türkenschanzpark"
1910-10-17,91838,"Steinhaus"
1910-10-17,,"Semmeringverhältnisse"
1913-09-16,169,"Pötzleinsdorf"
1924-04-28,872,"Stuttgart"
1924-04-28,506,"Hamburg"
1895-04-05,562,"Genf"
1903-08-06,40201,"Brunn"
1903-08-06,,"Gersthofer"
1912-01-11,189,"Semmering"
1909-12-11,96,"Meissl"
1902-07-08,44413,"Brühl"
1902-07-08,50,"Wien"
1900-11-13,19,"Ronacher"
1925-02-02,50,"Wien"
1926-12-27,168,"Berlin"
1895-03-18,462,"Venedig"
1912-06-18,92526,"Seegasse"
1913-09-02,34946,"Pontresina"
1913-09-02,90434,"Campfer"
1925-05-23,14,"Burgtheater"
1895-03-30,8,"Prater"
1895-03-30,8,"Prater"
1895-03-30,92506,"Sacher"
1924-04-14,45260,"Brioni"
1912-06-30,169,"Pötzleinsdorf"
1912-06-30,91641,"Salmannsdorf"
1903-06-17,133,"Spöttelgasse"
1903-06-17,341,"Schellingg."
1924-03-09,20,"Volksth."
1901-10-18,91993,"Varese"
1902-09-19,173,"Rodaun"
1902-09-19,50,"Wien"
1903-06-03,44151,"Vicenza"
1903-06-03,44153,"Verona"
1903-06-03,92254,"Giardino giusti"
1903-06-03,90338,"Bernardino"
1903-06-03,886,"Mailand"
1911-11-08,49212,"Stellingen"
1911-11-08,478,"Thierpark von Hagenbeck"
1912-06-24,,"Österreicher"
1910-10-07,45663,"Portugal"
1912-08-31,41075,"Mährisch Ostrau"
1912-08-31,45258,"München"
1911-11-30,,"Wiener"
1911-11-30,14,"Burgtheater"
1925-02-06,,"französische"
1925-02-06,58,"Josefstadt"
1924-03-31,40321,"Bregenz"
1895-04-15,685,"Wurstelprater"
1902-09-21,44413,"Brühl"
1912-01-15,91482,"Pinkenkogel"
1912-01-15,433,"Petersburg"
1903-08-16,91447,"Penegal"
1912-01-01,189,"Semmering"
1912-01-01,168,"Berlin"
1912-01-01,,"Singen"
1903-08-02,92533,"Sophienalpe"
1903-08-02,942,"Mauerbach"
1903-08-02,19829,"Weidlingau"
1903-08-02,142171,"Laudonschloss"
1902-07-18,44413,"Brühl"
1909-12-01,993,"Bukarest"
1909-12-01,14,"Burgtheater"
1909-12-01,20,"Volkstheater"
1913-09-12,50,"Wien"
1910-10-13,90247,"Anninger"
1903-01-26,20,"Volksth."
1918-12-26,90771,"Grinzing"
1918-12-26,59364,"Leopoldsberg"
1918-12-26,90969,"Kahlenbergdorf"
1918-12-26,403,"Nußdorf"
1911-11-24,,"Hermannstädter"
1912-08-25,40454,"Villach"
1912-08-25,91415,"Ossiachersee"
1912-08-25,40380,"Annenheim"
1912-08-25,41052,"Spittal"
1912-08-25,40474,"Gossensass"
1912-06-20,173,"Rodaun"
1912-06-20,,"russische"
1903-06-07,885,"Lugano"
1903-06-07,90452,"Castagnola"
1912-01-29,20,"Volkstheater"
1902-07-30,90721,"Giesshübl"
1902-07-30,334,"Schillertheater"
1901-10-08,92249,"Liechtensteingallerie"
1903-06-13,885,"Lugano"
1902-07-24,50,"Wien"
1911-11-18,166,"Frankreich"
1913-07-03,,"Wiener"
1912-08-19,92260,"Gronghera"
1912-08-19,,"Istrianische"
1924-04-10,228,"B.-B."
1924-04-10,,"engl."
1924-04-10,224,"London"
1929-04-07,91552,"Purkersdorf"
1923-10-29,,"Hellerauern"
1928-05-30,92021,"Vitznau"
1928-05-30,213,"Ischl"
1928-05-30,43406,"Amerika"
1928-05-30,91568,"Rathauspark"
1928-05-30,103,"Volksgarten"
1916-05-21,169,"Pötzleinsdorf"
1916-05-21,91641,"Salmannsdorf"
1916-05-21,44394,"Weidlingbach"
1916-05-21,44392,"Weidling"
1916-05-21,865,"Klosterneuburg"
1916-05-21,403,"Nußdorf"
1907-05-06,113,"Türkenschanzpark"
1916-02-28,553,"P."
1916-02-28,667,"Partenkirchen"
1891-09-05,968,"Mödling"
1931-07-22,189,"Semmering"
1931-07-22,50,"Wien"
1930-06-15,390,"Franzensbad"
1930-06-15,113,"Türkenschanzpark"
1930-06-15,8,"Prater"
1891-07-28,968,"Mödling"
1892-10-10,55,"Margarethen"
1891-09-11,968,"Mödling"
1930-06-01,168,"Berlin"
1930-06-01,390,"Franzensbad"
1930-06-01,91592,"Riederberg"
1930-06-01,91887,"Thalheim"
1930-06-01,92441,"Peter Jordan Straße"
1890-08-26,92396,"Mayerhofg."
1917-04-02,43567,"Oedenburg"
1930-01-08,168,"Berlin"
1930-01-08,182,"Paris"
1930-01-08,129,"Grunewald"
1929-04-13,888,"Warschau"
1929-04-13,,"deutscher"
1920-07-11,30,"Salzburg"
1921-06-26,92395,"Maximilianstraße"
1921-06-26,92281,"Herzog Rudolfstr."
1921-06-26,881,"Mannheim"
1921-06-26,50,"Wien"
1921-06-26,91067,"Kreuzberg"
1921-06-26,90871,"Herzogspark"
1921-06-26,30,"Salzburg"
1928-05-24,43520,"Meran"
1889-04-19,42,"Leidinger"
1906-03-04,169,"Pötzleinsdorf"
1906-03-04,170,"Neuwaldegg"
1915-12-31,90593,"England"
1915-12-31,43406,"Amerika"
1915-12-31,44521,"Ancona"
1930-01-20,182,"Paris"
1922-11-22,314,"Bayern"
1922-11-22,,"amerik."
1921-08-23,30,"Salzburg"
1921-08-23,50017,"Rio"
1920-09-14,34401,"Altaussee"
1920-09-14,91518,"Pötschenhöhe"
1920-09-14,90743,"Gosaumühl"
1920-09-14,51797,"Gosau"
1923-10-15,19,"Ronacher"
1921-01-07,54,"Wieden"
1921-01-07,92438,"Paulanergasse"
1899-05-21,170,"Neuwaldegg"
1899-05-21,169,"Pötzleinsdorf"
1928-02-05,90687,"Galizynberg"
1930-08-04,44374,"St. Moritz"
1930-08-04,886,"Mailand"
1930-08-04,,"Diavolezzatour"
1930-06-29,168,"Berlin"
1930-06-29,390,"Franzensbad"
1930-06-29,867,"Innsbruck"
1930-06-29,662,"Baden"
1930-06-29,92206,"Doblhoffpark"
1930-06-29,50,"Wien"
1891-07-14,64740,"Guntramsdorf"
1917-03-23,43471,"Budapest"
1916-02-14,976,"Czernowitz"
1916-02-14,,"Russen"
1904-12-02,883,"Wiesbaden"
1904-12-02,96,"Meissl"
1906-04-19,,"Russ."
1906-04-19,38216,"Francisco"
1906-04-19,51642,"Vesuv"
1928-02-11,,"Ung."
1928-02-11,,"ungarfreundl."
1928-02-11,,"ungar."
1930-08-10,44374,"St. Moritz"
1930-08-10,91199,"Maloja"
1930-08-10,60525,"Como"
1930-08-10,886,"Mailand"
1930-08-10,44306,"Samaden"
1930-08-10,63808,"Schuls"
1930-08-10,91111,"Landeck"
1930-08-10,90933,"Innthal"
1930-08-10,64553,"Imst"
1930-08-10,867,"Innsbruck"
1930-08-10,63153,"Inn"
1931-09-27,168,"Berlin"
1929-03-26,168,"Berlin"
1929-03-26,,"russ."
1888-05-12,866,"Dresden"
1888-05-12,1222,"Blasewitz"
1928-05-18,38174,"Hollywood"
1923-10-01,113,"Türkenschanzpark"
1923-10-01,735,"Agnetendorf"
1923-10-01,735,"Agnetendorf"
1923-10-01,53150,"Feldafing"
1923-10-01,50,"Wien"
1923-10-01,40260,"Bozen"
1923-10-01,90942,"Riviera"
1923-10-01,,"deutschen"
1923-10-01,,"bayrische"
1916-05-09,90969,"Kahlenbergerdorf"
1916-05-09,59364,"Leopoldsberg"
1916-05-09,574,"Kahlenberg"
1916-05-09,652,"Prag"
1915-12-25,43471,"Budapest"
1915-12-25,50,"Wien"
1915-12-25,51969,"Schottenbastei"
1911-08-05,662,"Baden"
1886-05-31,8,"Prater"
1886-05-31,8,"Prater"
1886-05-31,43520,"Meran"
1886-05-31,483,"R."
1896-04-21,58,"Josefst."
1896-04-21,168,"Berlin"
1927-03-05,90272,"Aspern"
1927-03-05,462,"Venedig"
1927-03-05,445,"Rom"
1927-03-05,,"französ."
1927-03-05,,"italienisch"
1927-03-05,,"Charleston"
1897-05-16,,"Berl."
1903-11-23,512,"Genfer See"
1900-08-22,44374,"St. Moritz"
1911-01-21,833,"Brünn"
1918-02-23,366,"Montenegro"
1918-02-23,20,"Volkstheater"
1918-02-23,506,"Hamburg"
1909-05-19,,"Praterfahrt"
1909-05-19,685,"Wurstelprater"
1909-05-19,53159,"Hauptallee"
1927-03-11,,"schwed."
1927-03-11,575,"Stadtpark"
1926-02-26,,"Berliner"
1926-02-26,46376,"Szegedin"
1897-05-02,91953,"Tuileriengarten"
1897-05-02,90464,"Elysées"
1927-04-18,574,"Kahlenberg"
1927-04-18,59364,"Leopoldsberg"
1919-04-09,20,"Volksth."
1919-04-09,43435,"Schweiz"
1900-01-12,790,"Tchl."
1908-03-27,839,"Caïro"
1913-10-27,146,"Frankfurt"
1926-05-07,40362,"Vigo"
1897-02-23,38096,"Abbazia"
1927-04-30,462,"Venedig"
1927-04-30,92174,"Bonvecchiati"
1919-04-21,169,"Pötzleinsdorf"
1919-04-21,170,"Neuwaldegg"
1919-04-21,91641,"Salmannsdorf"
1919-04-21,169,"Pötzleinsdorf"
1879-09-04,62041,"Ems"
1879-09-04,913,"Bonn"
1879-09-04,145,"Köln"
1918-05-16,91034,"Kleinasien"
1918-05-16,966,"Konstantinopel"
1918-05-16,865,"Klosterneuburg"
1908-04-06,651,"Kärnthen"
1901-09-29,92533,"Sophienalpe"
1901-09-29,49210,"Steinriegl"
1901-09-29,44394,"Weidling Bach"
1901-09-29,69,"Sievring"
1901-09-29,50,"Wien"
1896-04-09,20,"Volksth."
1901-07-10,44368,"Feldkirch"
1908-04-12,92292,"Hohe Warte"
1908-04-12,403,"Nußdorf"
1908-04-12,159,"Heiligenstadt"
1908-04-12,,"Donauufer"
1908-04-12,168,"Berlin"
1911-01-09,50,"Wien"
1911-01-09,90913,"Hütteldorf"
1911-01-09,113,"Türkenschanzpark"
1911-01-09,14,"Burgtheater"
1911-01-09,14,"Burgtheater"
1900-06-27,662,"Baden"
1918-05-02,51333,"Alserstraße"
1918-05-02,45258,"München"
1927-04-24,462,"Venedig"
1927-04-24,91657,"S. Polo"
1927-04-24,92506,"Sacher"
1922-06-06,44016,"Holland"
1922-06-06,,"Türkenschanzparkgegend"
1928-12-28,168,"Berlin"
1928-12-28,92267,"Haendelstr."
1915-05-15,40306,"Italien"
1915-05-15,91546,"Przemysl"
1915-05-15,,"Deutschen"
1915-05-15,90593,"England"
1899-12-05,790,"Tchl."
1893-08-12,865,"Klosterneuburg"
1893-08-12,574,"Kahlenberg"
1899-12-11,790,"Tchl."
1930-11-19,168,"Berlin"
1930-11-19,92362,"Laubenheimerstr."
1930-11-19,50,"Wien"
1904-05-26,595,"Neapel"
1904-05-26,1283,"Pompeji"
1905-03-18,50,"Wien"
1915-05-01,40306,"Italien"
1915-05-01,662,"Baden"
1915-05-01,92223,"Edelhofgasse"
1920-10-09,168,"Berlin"
1920-10-09,,"deutscher"
1920-10-09,45258,"München"
1923-09-08,40321,"Bregenz"
1923-09-08,91159,"Lochau"
1923-09-08,91159,"Lochau"
1923-07-25,169,"Pötzleinsdorf"
1923-07-25,50,"Wien"
1923-07-25,43435,"Schweiz"
1923-07-25,113,"Türkenschanzpark"
1882-06-18,103,"Volksg."
1882-06-18,50,"Wien"
1882-06-18,103,"Vg."
1904-02-07,129,"Grunewald"
1904-02-07,815,"Palaestina"
1904-02-07,168,"Berlin"
1905-03-30,168,"Berlin"
1905-03-30,96,"Meissl"
1915-05-29,40306,"Italien"
1923-09-20,44053,"New York"
1923-09-20,,"deutsch"
1923-09-20,,"Amerikaner"
1923-09-20,197,"Weimar"
1923-09-20,,"amerik."
1923-09-20,,"Dtsch."
1923-09-20,,"Amerikaner"
1923-09-20,,"Genfer"
1923-09-20,,"Züricher"
1920-10-21,63,"Hietzing"
1921-11-16,20,"Volksth."
1921-11-16,20,"Volkstheater"
1922-08-17,91044,"Knäufelspitz"
1922-08-17,30,"Salzburg"
1922-08-17,168,"Berlin"
1931-10-06,8,"Prater"
1915-02-20,,"griechisch"
1931-10-12,92519,"Schönbrunn"
1892-09-19,462,"Venedig"
1892-09-19,92388,"Markusplatz"
1892-09-19,462,"Venedig"
1922-01-27,,"Salzburger"
1882-08-09,49135,"Le Prese"
1882-08-09,90132,"Bolladore"
1882-08-09,49343,"Bormio"
1882-08-09,40306,"Italien"
1923-07-19,,"amerik."
1923-07-19,,"franz."
1922-08-03,44493,"Tutzing"
1922-08-03,45258,"München"
1922-08-03,,"holl."
1922-08-03,,"amerik."
1922-08-03,,"holl."
1922-08-03,40951,"Starnberg"
1922-08-03,,"Wiener"
1922-08-03,881,"Mannheim"
1922-08-03,91217,"M."
1921-11-02,,"deutschen"
1921-11-02,,"Berliner"
1921-11-02,,"holl."
1921-11-02,,"russisches"
1916-12-11,,"Döblinger"
1916-12-11,,"Französin"
1916-12-11,892,"Davos"
1904-02-13,20,"Volksth."
1896-06-24,992,"Vöslau"
1896-06-24,,"Meraner"
1897-07-13,49079,"Andermatt"
1911-03-24,415,"Aussee"
1910-02-13,169,"Pötzleinsdorf"
1919-01-11,,"französ."
1919-01-11,168,"Berlin"
1919-01-11,41240,"Deutsch Oest."
1919-01-11,151,"Deutschland"
1919-01-11,41240,"D. Oest."
1919-01-11,652,"Prag"
1919-01-11,,"Czechen"
1919-01-11,,"Jugoslawen"
1919-01-11,,"serbischen"
1919-01-11,151,"Deutschland"
1919-01-11,151,"Deutschland"
1919-01-11,151,"Deutschland"
1919-01-11,41240,"Oesterreich"
1919-01-11,36549,"Versailles"
1919-01-11,41240,"D. Oe."
1919-01-11,,"Helvetisirung"
1908-08-12,91012,"Kastelruth"
1909-07-08,14,"Burgtheater"
1909-07-08,49152,"Elba"
1909-07-08,483,"Reichenau"
1902-12-11,40694,"Gentzgasse"
1918-09-02,45258,"München"
1918-09-02,151,"Deutschland"
1918-09-02,667,"Garmisch"
1918-09-02,,"Salzburger"
1918-09-02,56027,"Potsdam"
1918-09-02,91048,"Kohlgrub"
1900-03-03,790,"Tchl."
1924-11-25,145,"Köln"
1924-11-25,46224,"Lemberg"
1924-11-25,888,"Warschau"
1927-08-24,40260,"Bozen"
1927-08-24,43520,"Meran"
1927-08-24,91855,"Sulden"
1927-08-24,91855,"Sulden"
1927-08-24,34005,"Zermatt"
1927-08-24,43520,"Meran"
1927-08-24,40260,"Bozen"
1926-09-13,1174,"Viareggio"
1927-06-09,842,"Karlsbad"
1927-06-09,842,"Karlsbad"
1925-10-12,168,"Berlin"
1925-10-12,50,"Wien"
1927-08-30,374,"Gardone"
1925-10-06,,"Berliner"
1925-10-06,462,"Venedig"
1925-10-06,50562,"Peregring."
1926-09-07,967,"Luzern"
1926-09-07,92021,"Vitznau"
1926-09-07,90983,"Kaltbad"
1926-09-07,90983,"Kaltbad"
1926-09-07,91679,"Scheidegg"
1926-09-07,91598,"Rigi Kulm"
1926-09-07,,"Schweizer"
1918-09-16,415,"Aussee"
1918-09-16,43435,"Schweiz"
1918-09-16,,"Amerikanische"
1918-09-16,,"Deutschenhaß"
1918-09-16,41240,"Oesterreich"
1919-08-21,20,"Volkstheater"
1919-08-21,30,"S."
1919-08-21,44187,"Ottensheim"
1919-08-21,,"Kiewer"
1919-08-21,420,"Odessa"
1919-08-21,966,"Konstantinopel"
1919-08-21,,"Franzosen"
1919-08-21,873,"Triest"
1901-05-29,44413,"Brühl"
1901-05-29,63,"Hietzing"
1911-03-30,43520,"Meran"
1911-03-30,92496,"Rothschildspital"
1919-01-05,90771,"Grinzing"
1902-12-05,58,"Josefstadt"
1902-12-05,,"Böhm."
1896-06-30,,"Wiener"
1897-07-07,91578,"Rettenbach"
1908-06-03,44413,"Brühl"
1908-06-03,44510,"Radetzky"
1901-05-01,91077,"Kritzendorf"
1901-05-01,865,"Klosterneuburg"
1897-09-02,91217,"M."
1897-09-02,92290,"Hohenstaufengasse"
1924-11-19,91659,"Sardinien"
1927-08-18,50822,"Klobenstein"
1927-08-18,,"Dolomitentour"
1927-08-18,40260,"Bozen"
1896-01-11,146,"Frankfurt"
1896-01-11,50,"Wien"
1910-05-26,916,"Interlaken"
1910-05-26,48715,"Zweisimmen"
1910-05-26,52051,"Territet"
1910-05-26,90472,"Chillon"
1919-06-24,483,"Reichenau"
1919-06-24,20,"Volksth."
1919-08-09,90587,"Eng"
1919-08-09,90631,"Feuchterberg"
1911-04-11,667,"Partenkirchen"
1918-07-07,169,"Pötzleinsdorf"
1918-07-07,92533,"Sophienalpe"
1918-07-07,91641,"Salmannsdorf"
1911-04-05,44293,"Griechenland"
1911-04-05,14,"Burgtheater"
1927-06-21,,"ital."
1897-09-16,91217,"M."
1896-08-21,958,"Skodsborg"
1896-08-21,36300,"Kopenhagen"
1896-08-21,,"dänische"
1896-08-21,50,"Wien"
1896-08-21,151,"Deutschland"
1896-08-21,50,"Wien"
1896-08-21,,"argentin."
1908-06-17,113,"Türkenschanzpark"
1901-05-15,91641,"Salmannsdorf"
1900-04-22,213,"Ischl"
1900-04-22,168,"Berlin"
1922-04-03,34401,"Altaussee"
1920-12-18,182,"Paris"
1920-12-18,,"deutschen"
1920-12-18,90372,"Bodenbach"
1914-06-27,91083,"Küb"
1914-06-27,685,"Wurstelprater"
1914-06-27,685,"Wurstelprater"
1905-01-09,40306,"Italien"
1905-01-09,182,"Paris"
1915-07-10,46224,"Lemberg"
1916-10-28,889,"Boston"
1916-10-28,30,"Salzburg"
1916-10-28,44016,"Holland"
1916-10-28,168,"Berlin"
1916-10-28,,"Wiener-"
1916-10-28,,"Oesterreichertums"
1916-10-28,,"Berliner"
1915-07-04,169,"Pötzleinsdorf"
1915-07-04,170,"Neuwaldegg"
1915-07-04,90913,"Hütteldorf"
1923-05-20,1119,"Stockholm"
1923-05-20,62297,"Saltsjöbaden"
1923-05-20,,"schwed."
1923-05-20,62297,"S."
1904-07-23,50,"Wien"
1907-10-27,948,"Payerbach"
1914-01-12,168,"Berlin"
1905-08-11,173,"Rodaun"
1915-09-01,151,"Deutschlands"
1929-11-26,20,"Volksth."
1920-12-24,168,"Berlin"
1920-12-24,45258,"München"
1923-05-08,,"arabisch"
1923-05-08,168,"Berlin"
1928-10-11,168,"Berlin"
1928-10-11,50,"Wien"
1928-10-11,383,"Hasenauer-Str."
1883-05-16,8,"Prater"
1883-05-16,,"Praterfahrt"
1920-12-30,,"preußisches"
1920-12-30,431,"Mariazell"
1920-12-30,45258,"München"
1920-12-30,45258,"München"
1920-12-30,483,"Reichenau"
1916-10-14,92298,"Hütteldorferstr."
1916-10-14,512,"Genfer See"
1905-01-21,40306,"Italien"
1905-01-21,166,"Frankreich"
1914-08-22,992,"Vöslau"
1914-08-22,91753,"Sils Maria"
1914-08-22,,"Deutschen"
1914-08-22,46465,"Metz"
1914-08-22,415,"Aussee"
1914-08-22,,"Rettenbachgegend"
1905-08-05,168,"Berlin"
1905-08-05,863,"Düsseldorf"
1905-08-05,113,"Türkenschanzpark"
1906-11-04,92162,"Beethovenweg"
1906-11-04,168,"Berlin"
1892-05-31,662,"Baden"
1899-10-28,58,"Josefst."
1923-02-15,,"französ."
1923-02-15,,"Pariser"
1923-02-15,470,"Edlach"
1922-03-22,43520,"Meran"
1893-04-06,116,"Ring"
1895-06-10,8,"Prater"
1908-11-27,20,"Volksth."
1912-03-10,20,"Volkstheater"
1902-05-09,44413,"Brühl"
1902-05-09,173,"Rodaun"
1902-05-09,50,"Wien"
1910-12-02,,"Berliner"
1912-04-19,,"Engländer"
1925-09-27,43406,"Amerika"
1925-09-27,,"Holländer"
1926-10-26,,"franz."
1926-10-26,58,"Josefstadt"
1924-08-10,12589,"Celerina"
1924-08-10,91753,"Sils Maria"
1924-08-10,91753,"Sils Maria"
1924-08-10,150,"Sternwartestr."
1924-08-10,14,"Burgtheater"
1924-08-10,,"Praterwirth"
1924-08-10,168,"Berlin"
1924-08-10,44374,"St. Moritz"
1924-08-10,92303,"Innschlucht"
1924-08-10,12589,"Celerina"
1924-08-10,41063,"Zuoz"
1885-07-14,483,"Reichenau"
1924-06-29,228,"B.-B."
1924-06-29,274,"Burgring"
1924-06-29,,"Engadiner"
1924-06-29,90629,"Fetan"
1924-06-29,50,"Wien"
1924-08-04,2448,"Chur"
1924-08-04,90336,"Bergün"
1924-08-04,113,"Türkenschanzpark"
1927-11-05,462,"Venedig"
1927-11-05,462,"Ven."
1927-11-05,168,"Berlin"
1919-11-14,146,"Frankfurt"
1903-03-23,63,"Hietzing"
1903-03-23,,"Berliner"
1918-10-23,50,"Wien"
1918-10-23,113,"Türkenschanzpark"
1895-06-04,51088,"Langenzersdorf"
1895-06-04,8,"Prater"
1924-01-20,90705,"Gersthof"
1903-04-02,43406,"Amerika"
1901-12-19,90284,"Auhof"
1924-01-08,40482,"Montreux"
1924-06-01,169,"Pötzleinsdorf"
1924-06-01,91641,"Salmannsdorf"
1924-06-01,92533,"Sofienalpe"
1924-06-01,170,"Neuwaldegg"
1912-04-25,966,"Konstantinopel"
1913-05-12,,"Adria-Ausstellung"
1919-11-28,91568,"Rathauspark"
1919-11-28,41240,"Oesterreich"
1902-02-28,91377,"St. Veit"
1902-02-28,968,"Mödling"
1895-01-31,63,"Hietzing"
1895-01-31,20,"Volksth."
1924-06-15,170,"Neuwaldegg"
1924-06-15,90687,"Galitzinberg"
1924-06-15,92374,"Liebhartsthal"
1925-07-22,113,"Türkenschanzpark"
1925-07-22,91003,"Karersee"
1895-08-15,213,"Ischl"
1903-04-16,92555,"Strauchgasse"
1903-04-16,173,"Rodaun"
1902-05-21,50,"Wien"
1906-08-19,44240,"Eisenach"
1906-08-19,44172,"Nürnberg"
1907-07-03,41052,"Spittal"
1907-07-03,34824,"Seeboden"
1907-07-03,41069,"Millstatt"
1907-07-03,,"Grazerin"
1907-07-03,41052,"Spittal"
1907-07-03,90929,"Innichen"
1899-07-18,909,"Velden"
1899-07-18,875,"Klagenfurt"
1899-07-18,44278,"Pörtschach"
1892-12-01,,"Matzleinsdorfer"
1880-02-03,445,"Roms"
1880-02-03,90440,"Canal grande"
1880-02-03,44293,"Griechenlands"
1880-02-03,92469,"Quaipark"
1931-05-27,8,"Prater"
1930-04-10,168,"Berlin"
1930-03-19,,"Frankf."
1929-06-02,168,"Berlin"
1929-06-02,91099,"Lainzer Tiergarten"
1929-06-02,555,"Kalksburg"
1929-06-02,91091,"Laab"
1929-06-02,90889,"Hochroterd"
1929-06-02,44102,"Kaltenleutgeben"
1929-06-02,49452,"Lainz"
1916-07-24,90913,"Hütteldorf"
1916-07-24,45258,"München"
1916-09-09,30,"Salzburg"
1916-09-09,41240,"Oesterreich"
1917-06-13,92466,"Prossau"
1916-07-30,,"oesterreichisches"
1916-07-30,151,"Deutschland"
1916-07-30,41240,"Oesterreich"
1916-07-30,168004,"G."
1916-07-30,50,"Wien"
1906-01-29,,"franz."
1920-05-14,44413,"Brühl"
1920-05-14,51922,"Riemergasse"
1929-06-16,20,"Volksth."
1929-06-16,8,"Prater"
1928-07-21,8,"Prater"
1921-04-23,,"russischen"
1898-08-16,50004,"Lausanne"
1898-08-16,562,"Genf"
1930-04-04,96,"Meissl"
1899-09-21,146,"Frankfurt a/M."
1907-07-17,90157,"Olang"
1906-06-20,113,"Türkenschanzpark"
1921-03-02,168,"Berlin"
1921-03-02,506,"Hamburg"
1921-03-02,881,"Mannheim"
1921-03-02,168,"Berlin"
1921-03-02,506,"Hamburg"
1921-03-02,881,"Mannh."
1899-07-24,34824,"Seeboden"
1891-05-11,90821,"Hainbach"
